insight_id,filter,filter_value,insight_key,feature,feature_display,metric,metric_display,direction,effect_size,effect_size_cohen_d,evidence_uplift_pp,evidence_n_has,evidence_n_abs,evidence_baseline_pp,evidence_sig,evidence_p_value,quality_flags,confidence,text
ee4144b3,OU,LATAM,Feature,animals_and_pets_presence,Animals And Pets,SCD_score,SCD Score,positive,small,0.098,2.5,90,1353,49.7,ns,0.39427,multiple_testing_risk,low,Animals And Pets is associated with 2.5pp higher SCD Score in OU = LATAM (n=90 with feature; ns).
9262e11b,OU,LATAM,Feature,indoors,Indoors,Attention_T2B,Attention,positive,small,0.162,1.58,512,982,64.05,***,0.00047,multiple_testing_risk,high,Indoors is associated with 1.6pp higher Attention in OU = LATAM (n=512 with feature; ***).
c959f8f4,OU,LATAM,Feature,indoors,Indoors,Persuasion_T2B,Persuasion,positive,small,0.095,0.85,512,982,61.76,*,0.03753,multiple_testing_risk,medium,Indoors is associated with 0.9pp higher Persuasion in OU = LATAM (n=512 with feature; *).
6e479597,OU,LATAM,Feature,indoors,Indoors,Likeability_Love_Like_T2B,Likeability,positive,medium,0.215,2.45,512,982,62.84,***,0.00012,multiple_testing_risk,high,Indoors is associated with 2.4pp higher Likeability in OU = LATAM (n=512 with feature; ***).
c774ab17,OU,LATAM,Feature,indoors,Indoors,SCD_score,SCD Score,positive,small,0.149,3.76,492,951,48.57,**,0.00691,multiple_testing_risk,high,Indoors is associated with 3.8pp higher SCD Score in OU = LATAM (n=492 with feature; **).
f66a0305,OU,LATAM,Feature,outdoors,Outdoors,Attention_T2B,Attention,positive,medium,0.263,2.51,206,1288,64.24,***,0.00042,multiple_testing_risk,high,Outdoors is associated with 2.5pp higher Attention in OU = LATAM (n=206 with feature; ***).
f6b96d4f,OU,LATAM,Feature,outdoors,Outdoors,Persuasion_T2B,Persuasion,positive,small,0.125,1.13,206,1288,61.89,ns,0.07649,multiple_testing_risk,low,Outdoors is associated with 1.1pp higher Persuasion in OU = LATAM (n=206 with feature; ns).
5f83c921,OU,LATAM,Feature,outdoors,Outdoors,Likeability_Love_Like_T2B,Likeability,positive,medium,0.308,3.5,206,1288,63.19,***,3e-05,multiple_testing_risk,high,Outdoors is associated with 3.5pp higher Likeability in OU = LATAM (n=206 with feature; ***).
829d5231,OU,LATAM,Feature,outdoors,Outdoors,SCD_score,SCD Score,positive,medium,0.21,5.31,196,1247,49.13,**,0.00733,multiple_testing_risk,high,Outdoors is associated with 5.3pp higher SCD Score in OU = LATAM (n=196 with feature; **).
5cf930cc,OU,LATAM,Feature,color_spectrum,Color Spectrum,Attention_T2B,Attention,positive,medium,0.247,2.36,1307,187,62.52,***,0.00056,multiple_testing_risk,high,Color Spectrum is associated with 2.4pp higher Attention in OU = LATAM (n=1307 with feature; ***).
618466c5,OU,LATAM,Feature,color_spectrum,Color Spectrum,Persuasion_T2B,Persuasion,positive,medium,0.286,2.52,1307,187,59.85,***,7e-05,multiple_testing_risk,high,Color Spectrum is associated with 2.5pp higher Persuasion in OU = LATAM (n=1307 with feature; ***).
aca42cb8,OU,LATAM,Feature,color_spectrum,Color Spectrum,Likeability_Love_Like_T2B,Likeability,positive,medium,0.377,4.28,1307,187,59.94,***,0.0,multiple_testing_risk,high,Color Spectrum is associated with 4.3pp higher Likeability in OU = LATAM (n=1307 with feature; ***).
525d4850,OU,LATAM,Feature,color_spectrum,Color Spectrum,SCD_score,SCD Score,positive,medium,0.374,9.25,1271,172,41.71,***,0.0,multiple_testing_risk,high,Color Spectrum is associated with 9.2pp higher SCD Score in OU = LATAM (n=1271 with feature; ***).
fc64e15b,OU,LATAM,Feature,tone,Tone,Attention_T2B,Attention,positive,small,0.153,1.48,499,995,64.09,**,0.00368,multiple_testing_risk,high,Tone is associated with 1.5pp higher Attention in OU = LATAM (n=499 with feature; **).
cc857fee,OU,LATAM,Feature,tone,Tone,Persuasion_T2B,Persuasion,positive,small,0.017,0.16,499,995,62.0,ns,0.66566,multiple_testing_risk,low,Tone is associated with 0.2pp higher Persuasion in OU = LATAM (n=499 with feature; ns).
638164c1,OU,LATAM,Feature,tone,Tone,Likeability_Love_Like_T2B,Likeability,positive,small,0.15,1.71,499,995,63.1,**,0.00459,multiple_testing_risk,high,Tone is associated with 1.7pp higher Likeability in OU = LATAM (n=499 with feature; **).
54604648,OU,LATAM,Feature,tone,Tone,SCD_score,SCD Score,positive,small,0.064,1.61,470,973,49.33,ns,0.25259,multiple_testing_risk,low,Tone is associated with 1.6pp higher SCD Score in OU = LATAM (n=470 with feature; ns).
03b1eeae,OU,LATAM,Feature,products,Products,Attention_T2B,Attention,positive,small,0.045,0.44,462,1032,64.45,ns,0.27825,multiple_testing_risk,low,Products is associated with 0.4pp higher Attention in OU = LATAM (n=462 with feature; ns).
034b81f5,OU,LATAM,Feature,products,Products,Persuasion_T2B,Persuasion,positive,small,0.109,0.98,462,1032,61.75,ns,0.05654,multiple_testing_risk,low,Products is associated with 1.0pp higher Persuasion in OU = LATAM (n=462 with feature; ns).
0ee373aa,OU,LATAM,Feature,products,Products,Likeability_Love_Like_T2B,Likeability,positive,small,0.068,0.78,462,1032,63.44,ns,0.24262,multiple_testing_risk,low,Products is associated with 0.8pp higher Likeability in OU = LATAM (n=462 with feature; ns).
f3f81e54,OU,LATAM,Feature,products,Products,SCD_score,SCD Score,positive,small,0.161,4.05,448,995,48.59,**,0.00587,multiple_testing_risk,high,Products is associated with 4.1pp higher SCD Score in OU = LATAM (n=448 with feature; **).
a2a000d3,OU,LATAM,Feature,occasions,Occasions,Attention_T2B,Attention,positive,medium,0.334,3.15,261,1233,64.04,***,0.0,multiple_testing_risk,high,Occasions is associated with 3.1pp higher Attention in OU = LATAM (n=261 with feature; ***).
8e07e698,OU,LATAM,Feature,occasions,Occasions,Persuasion_T2B,Persuasion,positive,small,0.038,0.33,261,1233,61.99,ns,0.83758,multiple_testing_risk,low,Occasions is associated with 0.3pp higher Persuasion in OU = LATAM (n=261 with feature; ns).
e462e264,OU,LATAM,Feature,occasions,Occasions,Likeability_Love_Like_T2B,Likeability,positive,medium,0.364,4.01,261,1233,62.98,***,0.0,multiple_testing_risk,high,Occasions is associated with 4.0pp higher Likeability in OU = LATAM (n=261 with feature; ***).
6cc407be,OU,LATAM,Feature,occasions,Occasions,SCD_score,SCD Score,positive,medium,0.29,7.19,248,1195,48.62,***,5e-05,multiple_testing_risk,high,Occasions is associated with 7.2pp higher SCD Score in OU = LATAM (n=248 with feature; ***).
790758fa,OU,LATAM,Feature,passion_point,Passion Point,Attention_T2B,Attention,positive,medium,0.27,2.59,419,1075,63.86,***,0.0,multiple_testing_risk,high,Passion Point is associated with 2.6pp higher Attention in OU = LATAM (n=419 with feature; ***).
58ef0291,OU,LATAM,Feature,passion_point,Passion Point,Persuasion_T2B,Persuasion,positive,small,0.093,0.83,419,1075,61.82,ns,0.09215,multiple_testing_risk,low,Passion Point is associated with 0.8pp higher Persuasion in OU = LATAM (n=419 with feature; ns).
46970554,OU,LATAM,Feature,passion_point,Passion Point,Likeability_Love_Like_T2B,Likeability,positive,medium,0.25,2.82,419,1075,62.88,***,4e-05,multiple_testing_risk,high,Passion Point is associated with 2.8pp higher Likeability in OU = LATAM (n=419 with feature; ***).
5c62dffd,OU,LATAM,Feature,passion_point,Passion Point,SCD_score,SCD Score,positive,medium,0.22,5.51,406,1037,48.3,***,0.00026,multiple_testing_risk,high,Passion Point is associated with 5.5pp higher SCD Score in OU = LATAM (n=406 with feature; ***).
1d363b85,OU,LATAM,Feature,intrinsic_elements,Intrinsic Elements,Attention_T2B,Attention,positive,small,0.033,0.32,377,1117,64.51,ns,0.44477,multiple_testing_risk,low,Intrinsic Elements is associated with 0.3pp higher Attention in OU = LATAM (n=377 with feature; ns).
1d4615e6,OU,LATAM,Feature,intrinsic_elements,Intrinsic Elements,Persuasion_T2B,Persuasion,positive,small,0.115,1.02,377,1117,61.79,*,0.03343,multiple_testing_risk,medium,Intrinsic Elements is associated with 1.0pp higher Persuasion in OU = LATAM (n=377 with feature; *).
802b390d,OU,LATAM,Feature,intrinsic_elements,Intrinsic Elements,Likeability_Love_Like_T2B,Likeability,positive,small,0.097,1.09,377,1117,63.4,ns,0.13815,multiple_testing_risk,low,Intrinsic Elements is associated with 1.1pp higher Likeability in OU = LATAM (n=377 with feature; ns).
c4da0313,OU,LATAM,Feature,intrinsic_elements,Intrinsic Elements,SCD_score,SCD Score,positive,small,0.105,2.6,365,1078,49.19,ns,0.09983,multiple_testing_risk,low,Intrinsic Elements is associated with 2.6pp higher SCD Score in OU = LATAM (n=365 with feature; ns).
7b1aee91,OU,LATAM,Feature,food,Food,Attention_T2B,Attention,positive,medium,0.321,3.07,285,1209,64.0,***,0.0,multiple_testing_risk,high,Food is associated with 3.1pp higher Attention in OU = LATAM (n=285 with feature; ***).
9257d109,OU,LATAM,Feature,food,Food,Persuasion_T2B,Persuasion,positive,medium,0.264,2.31,285,1209,61.61,***,0.0002,multiple_testing_risk,high,Food is associated with 2.3pp higher Persuasion in OU = LATAM (n=285 with feature; ***).
5abb9bbd,OU,LATAM,Feature,food,Food,Likeability_Love_Like_T2B,Likeability,positive,medium,0.343,3.82,285,1209,62.95,***,0.0,multiple_testing_risk,high,Food is associated with 3.8pp higher Likeability in OU = LATAM (n=285 with feature; ***).
6ff9264a,OU,LATAM,Feature,food,Food,SCD_score,SCD Score,positive,medium,0.345,8.54,282,1161,48.18,***,0.0,multiple_testing_risk,high,Food is associated with 8.5pp higher SCD Score in OU = LATAM (n=282 with feature; ***).
5ab2ad50,OU,LATAM,Feature,seasonal,Seasonal,Attention_T2B,Attention,positive,medium,0.274,2.71,112,1382,64.38,***,0.0003,multiple_testing_risk,high,Seasonal is associated with 2.7pp higher Attention in OU = LATAM (n=112 with feature; ***).
b3ab78bd,OU,LATAM,Feature,seasonal,Seasonal,Persuasion_T2B,Persuasion,negative,small,-0.068,-0.62,112,1382,62.09,ns,0.83077,multiple_testing_risk,low,Seasonal is associated with 0.6pp lower Persuasion in OU = LATAM (n=112 with feature; ns).
256777a2,OU,LATAM,Feature,seasonal,Seasonal,Likeability_Love_Like_T2B,Likeability,positive,medium,0.303,3.53,112,1382,63.41,***,0.00027,multiple_testing_risk,high,Seasonal is associated with 3.5pp higher Likeability in OU = LATAM (n=112 with feature; ***).
609f419b,OU,LATAM,Feature,seasonal,Seasonal,SCD_score,SCD Score,positive,medium,0.291,7.38,103,1340,49.33,**,0.003,multiple_testing_risk,high,Seasonal is associated with 7.4pp higher SCD Score in OU = LATAM (n=103 with feature; **).
a7b1a0c3,OU,LATAM,Feature,additional_elements_and_product_placement,Additional Elements,Attention_T2B,Attention,negative,small,-0.162,-1.66,116,1378,64.72,ns,0.13156,multiple_testing_risk,low,Additional Elements is associated with 1.7pp lower Attention in OU = LATAM (n=116 with feature; ns).
82a51e72,OU,LATAM,Feature,additional_elements_and_product_placement,Additional Elements,Persuasion_T2B,Persuasion,negative,medium,-0.218,-2.11,116,1378,62.21,*,0.04196,multiple_testing_risk,medium,Additional Elements is associated with 2.1pp lower Persuasion in OU = LATAM (n=116 with feature; *).
0e707ade,OU,LATAM,Feature,additional_elements_and_product_placement,Additional Elements,Likeability_Love_Like_T2B,Likeability,negative,small,-0.034,-0.41,116,1378,63.71,ns,0.63738,multiple_testing_risk,low,Additional Elements is associated with 0.4pp lower Likeability in OU = LATAM (n=116 with feature; ns).
69fe8237,OU,LATAM,Feature,additional_elements_and_product_placement,Additional Elements,SCD_score,SCD Score,positive,small,0.047,1.21,110,1333,49.76,ns,0.66845,multiple_testing_risk,low,Additional Elements is associated with 1.2pp higher SCD Score in OU = LATAM (n=110 with feature; ns).
61cb8293,OU,LATAM,Feature,emotions,Emotions,Attention_T2B,Attention,positive,small,0.006,0.06,65,1429,64.58,ns,0.9728,multiple_testing_risk,low,Emotions is associated with 0.1pp higher Attention in OU = LATAM (n=65 with feature; ns).
768d67c8,OU,LATAM,Feature,emotions,Emotions,Persuasion_T2B,Persuasion,negative,small,-0.048,-0.46,65,1429,62.07,ns,0.9323,multiple_testing_risk,low,Emotions is associated with 0.5pp lower Persuasion in OU = LATAM (n=65 with feature; ns).
12b3dbbb,OU,LATAM,Feature,emotions,Emotions,Likeability_Love_Like_T2B,Likeability,positive,small,0.073,0.88,65,1429,63.64,ns,0.47013,multiple_testing_risk,low,Emotions is associated with 0.9pp higher Likeability in OU = LATAM (n=65 with feature; ns).
eaa83720,OU,LATAM,Feature,emotions,Emotions,SCD_score,SCD Score,positive,small,0.065,1.72,61,1382,49.78,ns,0.60837,multiple_testing_risk,low,Emotions is associated with 1.7pp higher SCD Score in OU = LATAM (n=61 with feature; ns).
6546fadc,OU,LATAM,Feature,music_style,Music Style,Attention_T2B,Attention,positive,small,0.102,1.02,52,1442,64.55,ns,0.28387,multiple_testing_risk,low,Music Style is associated with 1.0pp higher Attention in OU = LATAM (n=52 with feature; ns).
a48182e4,OU,LATAM,Feature,music_style,Music Style,Persuasion_T2B,Persuasion,negative,small,-0.084,-0.75,52,1442,62.07,ns,0.56351,multiple_testing_risk,low,Music Style is associated with 0.8pp lower Persuasion in OU = LATAM (n=52 with feature; ns).
927d4fc8,OU,LATAM,Feature,music_style,Music Style,Likeability_Love_Like_T2B,Likeability,positive,small,0.171,1.88,52,1442,63.61,ns,0.21148,multiple_testing_risk,low,Music Style is associated with 1.9pp higher Likeability in OU = LATAM (n=52 with feature; ns).
37ccd5c0,OU,LATAM,Feature,music_style,Music Style,SCD_score,SCD Score,positive,medium,0.333,8.01,49,1394,49.58,*,0.0285,multiple_testing_risk,medium,Music Style is associated with 8.0pp higher SCD Score in OU = LATAM (n=49 with feature; *).
32e6f272,OU,LATAM,Feature,moments,Moments,Attention_T2B,Attention,positive,small,0.177,1.89,38,1456,64.54,ns,0.05793,multiple_testing_risk,low,Moments is associated with 1.9pp higher Attention in OU = LATAM (n=38 with feature; ns).
5e162d80,OU,LATAM,Feature,moments,Moments,Persuasion_T2B,Persuasion,positive,small,0.119,1.14,38,1456,62.02,ns,0.41056,multiple_testing_risk,low,Moments is associated with 1.1pp higher Persuasion in OU = LATAM (n=38 with feature; ns).
98d9cec6,OU,LATAM,Feature,moments,Moments,Likeability_Love_Like_T2B,Likeability,positive,small,0.017,0.21,38,1456,63.67,ns,0.82857,multiple_testing_risk,low,Moments is associated with 0.2pp higher Likeability in OU = LATAM (n=38 with feature; ns).
34b3f7df,OU,LATAM,Feature,moments,Moments,SCD_score,SCD Score,positive,medium,0.473,12.17,37,1406,49.54,**,0.00337,multiple_testing_risk,medium,Moments is associated with 12.2pp higher SCD Score in OU = LATAM (n=37 with feature; **).
06d55410,OU,LATAM,Feature,call_to_action,Call To Action,Attention_T2B,Attention,positive,small,0.109,1.07,22,1472,64.57,ns,0.46092,"small_sample, multiple_testing_risk",low,Call To Action is associated with 1.1pp higher Attention in OU = LATAM (n=22 with feature; ns). Small sample — treat as directional.
a9d1024c,OU,LATAM,Feature,call_to_action,Call To Action,Persuasion_T2B,Persuasion,negative,small,-0.119,-1.01,22,1472,62.06,ns,0.57593,"small_sample, multiple_testing_risk",low,Call To Action is associated with 1.0pp lower Persuasion in OU = LATAM (n=22 with feature; ns). Small sample — treat as directional.
d488faa5,OU,LATAM,Feature,call_to_action,Call To Action,Likeability_Love_Like_T2B,Likeability,negative,small,-0.152,-1.55,22,1472,63.7,ns,0.59751,"small_sample, multiple_testing_risk",low,Call To Action is associated with 1.6pp lower Likeability in OU = LATAM (n=22 with feature; ns). Small sample — treat as directional.
f6b93041,OU,LATAM,Feature,call_to_action,Call To Action,SCD_score,SCD Score,negative,medium,-0.231,-5.58,21,1422,49.93,ns,0.28127,"small_sample, multiple_testing_risk",low,Call To Action is associated with 5.6pp lower SCD Score in OU = LATAM (n=21 with feature; ns). Small sample — treat as directional.
cea3dc23,OU,LATAM,Feature,graphic_design_style,Graphic Design Style,Attention_T2B,Attention,positive,small,0.012,0.1,25,1469,64.58,ns,0.58857,"small_sample, multiple_testing_risk",low,Graphic Design Style is associated with 0.1pp higher Attention in OU = LATAM (n=25 with feature; ns). Small sample — treat as directional.
486eaf2b,OU,LATAM,Feature,graphic_design_style,Graphic Design Style,Persuasion_T2B,Persuasion,negative,small,-0.097,-0.84,25,1469,62.06,ns,0.59698,"small_sample, multiple_testing_risk",low,Graphic Design Style is associated with 0.8pp lower Persuasion in OU = LATAM (n=25 with feature; ns). Small sample — treat as directional.
1b3b36d4,OU,LATAM,Feature,graphic_design_style,Graphic Design Style,Likeability_Love_Like_T2B,Likeability,negative,small,-0.012,-0.13,25,1469,63.68,ns,0.95005,"small_sample, multiple_testing_risk",low,Graphic Design Style is associated with 0.1pp lower Likeability in OU = LATAM (n=25 with feature; ns). Small sample — treat as directional.
cf2dc17b,OU,LATAM,Feature,graphic_design_style,Graphic Design Style,SCD_score,SCD Score,negative,medium,-0.476,-11.65,23,1420,50.04,*,0.03415,"small_sample, multiple_testing_risk",medium,Graphic Design Style is associated with 11.6pp lower SCD Score in OU = LATAM (n=23 with feature; *). Small sample — treat as directional.
4cc57c06,OU,EOU,Feature,human_presence,Human,Attention_T2B,Attention,positive,small,0.142,1.39,843,405,46.8,*,0.04143,multiple_testing_risk,medium,Human is associated with 1.4pp higher Attention in OU = EOU (n=843 with feature; *).
9b0ff82b,OU,EOU,Feature,human_presence,Human,Persuasion_T2B,Persuasion,positive,small,0.131,1.12,843,405,37.8,*,0.02034,multiple_testing_risk,medium,Human is associated with 1.1pp higher Persuasion in OU = EOU (n=843 with feature; *).
